country_year_id,country,year,aid_per_capita,aid_total,Income_group,Region,democracy_score,conflict_present,population,multi_sector_aid,program_support_aid,humanitarian_aid,environment_aid,education_social_aid,health_aid,econdev_aid,democracy_rights_aid,peace_security_aid
Kenya-2020,Kenya,2020,15.885169049135467,829481162,Lower middle income,Sub-Saharan Africa,5.0,Yes,52217333,1826124,35498714,136112907,1895193,11427109,513572242,67313038,20031361,41804474
Kenya-2021,Kenya,2021,13.283694661500233,706947138,Lower middle income,Sub-Saharan Africa,5.0,Yes,53219165,1103001,55122090,131317146,645567,7671942,404624763,78296555,9311033,18855041
Kenya-2022,Kenya,2022,15.053779165036941,816704552,Lower middle income,Sub-Saharan Africa,5.0,Yes,54252460,730711,62100676,209316738,707003,12259845,430302262,79581973,8480137,13225207
Kenya-2023,Kenya,2023,16.025195250178164,886818312,Lower middle income,Sub-Saharan Africa,5.0,Yes,55339002,842938,62965849,330815523,1144677,11447264,377044914,71552147,4499761,26505239
Kenya-2024,Kenya,2024,12.137620872659062,684961679,Lower middle income,Sub-Saharan Africa,,No,56432944,967560,64342048,220407803,994175,7453399,298254307,54761831,9509856,28270700
Kiribati-2000,Kiribati,2000,0.0,0,Lower middle income,East Asia & Pacific,10.0,No,88613,0,0,0,0,0,0,0,0,0
Kiribati-2001,Kiribati,2001,17.87948059423916,1615125,Lower middle income,East Asia & Pacific,10.0,No,90334,0,0,0,0,0,0,1615125,0,0
Kiribati-2002,Kiribati,2002,18.16262030694529,1675756,Lower middle income,East Asia & Pacific,10.0,No,92264,0,0,0,0,0,0,1675756,0,0
Kiribati-2003,Kiribati,2003,14.56987523228033,1372118,Lower middle income,East Asia & Pacific,10.0,No,94175,0,0,0,0,0,0,1372118,0,0
Kiribati-2004,Kiribati,2004,21.294991882103158,2046108,Lower middle income,East Asia & Pacific,10.0,No,96084,0,0,0,0,0,0,2046108,0,0
Kiribati-2005,Kiribati,2005,12.833814454021523,1258163,Lower middle income,East Asia & Pacific,10.0,No,98035,0,0,0,0,0,0,1258163,0,0
Kiribati-2006,Kiribati,2006,11.23320035593949,1123511,Lower middle income,East Asia & Pacific,10.0,No,100017,0,0,0,0,0,0,1123511,0,0
Kiribati-2007,Kiribati,2007,9.846180977387624,1004980,Lower middle income,East Asia & Pacific,10.0,No,102068,0,0,0,0,0,0,1004980,0,0
Kiribati-2008,Kiribati,2008,6.297758630615417,656365,Lower middle income,East Asia & Pacific,10.0,No,104222,0,0,0,0,0,0,656365,0,0
Kiribati-2009,Kiribati,2009,0.2579109019696244,27459,Lower middle income,East Asia & Pacific,10.0,No,106467,0,0,0,0,0,0,27459,0,0
Kiribati-2010,Kiribati,2010,0.4323207977627318,46995,Lower middle income,East Asia & Pacific,10.0,No,108704,0,2076,0,0,0,0,0,0,44919
Kiribati-2011,Kiribati,2011,0.18089961770314605,20016,Lower middle income,East Asia & Pacific,10.0,No,110647,0,0,0,0,0,0,0,0,20016
Kiribati-2012,Kiribati,2012,0.38985073563464073,43774,Lower middle income,East Asia & Pacific,10.0,No,112284,0,0,0,0,0,0,0,0,43774
Kiribati-2013,Kiribati,2013,0.41792722992322423,47576,Lower middle income,East Asia & Pacific,10.0,No,113838,0,0,0,0,0,0,0,0,47576
Kiribati-2014,Kiribati,2014,0.0,0,Lower middle income,East Asia & Pacific,10.0,No,115326,0,0,0,0,0,0,0,0,0
Kiribati-2015,Kiribati,2015,1.7994863673329624,210207,Lower middle income,East Asia & Pacific,10.0,No,116815,0,0,62562,0,0,0,0,0,147645
Kiribati-2016,Kiribati,2016,0.0,0,Lower middle income,East Asia & Pacific,10.0,No,118478,0,0,0,0,0,0,0,0,0
Kiribati-2017,Kiribati,2017,0.0,0,Lower middle income,East Asia & Pacific,10.0,No,120274,0,0,0,0,0,0,0,0,0
Kiribati-2018,Kiribati,2018,0.04085744944013499,4988,Lower middle income,East Asia & Pacific,10.0,No,122083,0,0,0,0,0,0,0,0,4988
Kiribati-2019,Kiribati,2019,0.18590219496449323,23037,Lower middle income,East Asia & Pacific,10.0,No,123920,0,0,0,0,0,0,0,0,23037
Kiribati-2020,Kiribati,2020,0.0,0,Lower middle income,East Asia & Pacific,10.0,No,126099,0,0,0,0,0,0,0,0,0
Kiribati-2021,Kiribati,2021,3.4205737787921513,439123,Lower middle income,East Asia & Pacific,10.0,No,128377,0,0,0,0,0,439123,0,0,0
Kiribati-2022,Kiribati,2022,2.97054450133366,387561,Lower middle income,East Asia & Pacific,10.0,No,130468,0,337330,0,0,0,50231,0,0,0
Kiribati-2023,Kiribati,2023,2.972708066098242,393973,Lower middle income,East Asia & Pacific,10.0,No,132530,0,210700,143705,0,0,-94276,0,133844,0
Kiribati-2024,Kiribati,2024,12.109279055591074,1628916,Lower middle income,East Asia & Pacific,,No,134518,0,105663,213523,0,0,91824,1202963,14943,0
Kosovo-2000,Kosovo,2000,0.0,0,Upper middle income,Europe & Central Asia,,No,1802492,0,0,0,0,0,0,0,0,0
Kosovo-2001,Kosovo,2001,45.22800161977221,82315370,Upper middle income,Europe & Central Asia,,No,1820009,0,8821324,225512,0,34536437,0,26453298,8635636,3643163
Kosovo-2002,Kosovo,2002,4.4129694959501755,8073360,Upper middle income,Europe & Central Asia,,No,1829462,0,0,0,0,0,0,5284205,72718,2716437
Kosovo-2003,Kosovo,2003,0.3577287764025418,653368,Upper middle income,Europe & Central Asia,,No,1826434,0,0,29467,0,0,0,0,623901,0
Kosovo-2004,Kosovo,2004,1.0684633075338001,1947565,Upper middle income,Europe & Central Asia,,No,1822772,0,0,15477,0,19040,0,1741501,144934,26613
Kosovo-2005,Kosovo,2005,61.681002159095534,112157897,Upper middle income,Europe & Central Asia,,No,1818354,111049367,0,15020,0,40359,0,584539,468612,0
Kosovo-2006,Kosovo,2006,0.6423799748273378,1164685,Upper middle income,Europe & Central Asia,,No,1813078,0,0,0,0,90057,101118,131014,682471,160025
Kosovo-2007,Kosovo,2007,1.7515309109542725,3165181,Upper middle income,Europe & Central Asia,,No,1807094,0,0,0,0,199035,0,2556902,31289,377955
Kosovo-2008,Kosovo,2008,3.3016201166332935,5945749,Upper middle income,Europe & Central Asia,4.17,No,1800858,0,0,1359855,78160,8021,0,2228935,704524,1566254
Kosovo-2009,Kosovo,2009,25.77301369992773,46254338,Upper middle income,Europe & Central Asia,4.17,No,1794681,0,0,2447281,3242,33874,0,5672326,31588995,6508620
Kosovo-2010,Kosovo,2010,9.15619860214609,16378077,Upper middle income,Europe & Central Asia,4.17,No,1788742,0,0,1600569,73326,0,0,802014,8576511,5325657
Kosovo-2011,Kosovo,2011,17.492914139855543,31346410,Upper middle income,Europe & Central Asia,4.17,No,1791949,0,36029,2046513,0,40032,0,3407051,16389068,9427717
Kosovo-2012,Kosovo,2012,72.5329199814894,131033041,Upper middle income,Europe & Central Asia,4.17,No,1806532,0,5161132,2138149,0,8155315,6404025,45406421,48597934,15170065
Kosovo-2013,Kosovo,2013,58.602675483321015,106490848,Upper middle income,Europe & Central Asia,5.0,No,1817167,0,4748953,766245,0,2011282,5070143,34423439,48763428,10707358
Kosovo-2014,Kosovo,2014,42.54560359981868,76964146,Upper middle income,Europe & Central Asia,5.83,No,1808980,0,4271230,121253,884932,3554056,1097315,13095442,42877329,11062589
Kosovo-2015,Kosovo,2015,40.818165619273536,72616333,Upper middle income,Europe & Central Asia,5.83,No,1779020,2315791,3250283,1048154,0,6472775,0,15093256,35004860,9431214
Kosovo-2016,Kosovo,2016,47.227224093138524,83203176,Upper middle income,Europe & Central Asia,5.83,No,1761763,1693683,4020529,265032,2340623,9516183,0,24717337,28427679,12222110
Kosovo-2017,Kosovo,2017,39.97896125769815,70687561,Upper middle income,Europe & Central Asia,5.83,No,1768119,1330233,8412020,270729,139633,7205534,0,13877197,26550894,12901321
Kosovo-2018,Kosovo,2018,41.04526228672639,72557393,Upper middle income,Europe & Central Asia,5.83,No,1767741,487,10475532,533369,81205,4962056,0,15389067,25872414,15243263
Kosovo-2019,Kosovo,2019,42.11384912725735,73911574,Upper middle income,Europe & Central Asia,5.0,No,1755042,992014,10524694,297023,23021,4192034,32950,10932792,19029616,27887430
Kosovo-2020,Kosovo,2020,34.61038519096252,60617217,Upper middle income,Europe & Central Asia,5.83,No,1751417,2291220,12901054,321649,1706330,3094522,214100,12151228,11331791,16605323
Kosovo-2021,Kosovo,2021,36.10706740666515,62878472,Upper middle income,Europe & Central Asia,5.83,No,1741445,717273,18769793,29004,1349274,2132113,2613624,12551784,13979413,10736194
Kosovo-2022,Kosovo,2022,51.40255980106476,88306822,Upper middle income,Europe & Central Asia,5.83,No,1717946,47417,19300047,0,737195,3074447,503507,33424154,14550634,16669421
Kosovo-2023,Kosovo,2023,54.4474991617795,92562382,Upper middle income,Europe & Central Asia,5.83,No,1700030,4325,20953152,0,211311,2703895,1976584,26994695,19317919,20400501
Kosovo-2024,Kosovo,2024,45.19018809465868,76135977,Upper middle income,Europe & Central Asia,,No,1684790,0,17985925,0,0,3514023,2165248,20900742,19828459,11741580
Kuwait-2000,Kuwait,2000,0.0,0,High income,Middle East & North Africa,4.17,No,1954709,0,0,0,0,0,0,0,0,0
Kuwait-2001,Kuwait,2001,0.0,0,High income,Middle East & North Africa,4.17,No,2008121,0,0,0,0,0,0,0,0,0
Kuwait-2002,Kuwait,2002,0.0,0,High income,Middle East & North Africa,4.17,No,2059973,0,0,0,0,0,0,0,0,0
Kuwait-2003,Kuwait,2003,0.0,0,High income,Middle East & North Africa,4.17,No,2109881,0,0,0,0,0,0,0,0,0
Kuwait-2004,Kuwait,2004,0.0,0,High income,Middle East & North Africa,4.17,No,2157320,0,0,0,0,0,0,0,0,0
Kuwait-2005,Kuwait,2005,0.7910414397788257,1769392,High income,Middle East & North Africa,5.0,No,2236788,0,0,0,0,0,0,0,398038,1371354
Kuwait-2006,Kuwait,2006,0.3824507883130992,904394,High income,Middle East & North Africa,5.0,No,2364733,0,0,0,0,0,0,0,261859,642535
Kuwait-2007,Kuwait,2007,0.6730158388379696,1687847,High income,Middle East & North Africa,5.0,No,2507886,0,0,0,0,0,0,0,375186,1312661
Kuwait-2008,Kuwait,2008,0.005023723137036003,13320,High income,Middle East & North Africa,5.0,No,2651420,0,0,0,0,0,0,0,0,13320
Kuwait-2009,Kuwait,2009,0.04006604938536583,112004,High income,Middle East & North Africa,4.17,No,2795484,0,0,0,0,0,0,109288,0,2716
Kuwait-2010,Kuwait,2010,0.0805831137155323,237186,High income,Middle East & North Africa,4.17,No,2943371,0,0,0,0,0,0,237186,0,0
Kuwait-2011,Kuwait,2011,0.0,0,High income,Middle East & North Africa,3.33,No,3132814,0,0,0,0,0,0,0,0,0
Kuwait-2012,Kuwait,2012,0.08483334706812205,283091,High income,Middle East & North Africa,3.33,No,3337025,0,0,0,0,0,0,0,283091,0
Kuwait-2013,Kuwait,2013,0.032457880359638355,113854,High income,Middle East & North Africa,3.33,No,3507746,0,0,0,0,0,0,0,0,113854
Kuwait-2014,Kuwait,2014,0.03185582494900111,116776,High income,Middle East & North Africa,3.33,No,3665766,0,0,0,0,0,0,0,0,116776
Kuwait-2015,Kuwait,2015,0.1549127985366365,594006,High income,Middle East & North Africa,3.33,No,3834454,256521,0,0,0,0,0,35034,0,302451
Kuwait-2016,Kuwait,2016,0.7526510556644891,3013593,High income,Middle East & North Africa,3.33,No,4003971,2854493,0,0,0,0,0,71996,63307,23797
Kuwait-2017,Kuwait,2017,1.2344390090798723,5128704,High income,Middle East & North Africa,3.33,No,4154684,4562299,0,0,0,0,0,0,0,566405
Kuwait-2018,Kuwait,2018,1.1021213229350044,4764897,High income,Middle East & North Africa,3.33,No,4323387,4764897,0,0,0,0,0,0,0,0
Kuwait-2019,Kuwait,2019,0.507919399269685,2256276,High income,Middle East & North Africa,3.33,No,4442193,2175965,0,0,0,0,0,0,67945,12366
Kuwait-2020,Kuwait,2020,0.5371119672447083,2363370,High income,Middle East & North Africa,3.33,No,4400144,1926501,0,0,0,0,0,0,107723,329146
Kuwait-2021,Kuwait,2021,0.33591492821976815,1464838,High income,Middle East & North Africa,3.33,No,4360741,1004887,0,0,0,0,0,182635,277316,0
Kuwait-2022,Kuwait,2022,0.18964943970053447,870398,High income,Middle East & North Africa,3.33,No,4589510,80591,99204,0,0,0,0,457393,233210,0
Kuwait-2023,Kuwait,2023,0.18767950027083266,908140,High income,Middle East & North Africa,2.5,No,4838781,0,660308,0,0,0,0,226379,21453,0
Kuwait-2024,Kuwait,2024,0.09615813697295393,474493,High income,Middle East & North Africa,,No,4934507,0,422580,0,0,0,0,51913,0,0
Kyrgyzstan-2000,Kyrgyzstan,2000,0.0,0,Lower middle income,Europe & Central Asia,2.5,No,5025145,0,0,0,0,0,0,0,0,0
Kyrgyzstan-2001,Kyrgyzstan,2001,10.823161483096754,54894588,Lower middle income,Europe & Central Asia,2.5,No,5071955,0,0,27904,15099,3355152,4738028,12202592,27529033,7026780
Kyrgyzstan-2002,Kyrgyzstan,2002,17.66470898434675,90377138,Lower middle income,Europe & Central Asia,2.5,No,5116254,0,149940,0,2157762,3025372,5563555,8866769,33761656,36852084
Kyrgyzstan-2003,Kyrgyzstan,2003,13.11403779610154,67660842,Lower middle income,Europe & Central Asia,2.5,No,5159421,0,167588,53602,744118,5164083,7814838,24901070,19511650,9303893
Kyrgyzstan-2004,Kyrgyzstan,2004,14.1690025121847,73721901,Lower middle income,Europe & Central Asia,4.17,No,5203041,0,189125,325797,2191007,6345945,8951762,33490679,13914875,8312711
Kyrgyzstan-2005,Kyrgyzstan,2005,13.384032501183684,70217078,Lower middle income,Europe & Central Asia,4.17,No,5246332,0,106541,89963,2746623,6159731,8940037,23175504,13102226,15896453
Kyrgyzstan-2006,Kyrgyzstan,2006,15.919650760669477,84094791,Lower middle income,Europe & Central Asia,4.17,No,5282452,0,336151,201103,2128165,18089850,7836060,26048064,12389612,17065786
Kyrgyzstan-2007,Kyrgyzstan,2007,12.48444131857609,66334431,Lower middle income,Europe & Central Asia,4.17,No,5313368,316227,266827,9980,1729619,3215228,7001311,18757858,9626294,25411087
Kyrgyzstan-2008,Kyrgyzstan,2008,17.52316388579994,93617836,Lower middle income,Europe & Central Asia,2.5,No,5342519,0,1909701,44290,1503947,2117807,7334867,22535505,18020906,40150813
Kyrgyzstan-2009,Kyrgyzstan,2009,14.521704955180681,78388265,Lower middle income,Europe & Central Asia,3.33,No,5398007,0,2174328,1883132,93178,2320705,6006095,26851057,22067831,16991939
Kyrgyzstan-2010,Kyrgyzstan,2010,14.803176395181143,81295492,Lower middle income,Europe & Central Asia,3.33,No,5491760,0,3304688,9527742,71598,3585407,1578930,15766873,17454580,30005674
Kyrgyzstan-2011,Kyrgyzstan,2011,23.58333105432355,131937771,Lower middle income,Europe & Central Asia,3.33,No,5594535,0,6134043,39835232,0,3238041,5404895,18353225,18524132,40448203
Kyrgyzstan-2012,Kyrgyzstan,2012,18.358258964816933,104578171,Lower middle income,Europe & Central Asia,3.33,No,5696519,0,5629622,-80561,0,3331193,5062593,19955305,17100730,53579289
Kyrgyzstan-2013,Kyrgyzstan,2013,17.581508874234146,101925088,Lower middle income,Europe & Central Asia,3.33,No,5797289,0,7736607,81062,0,2680846,6528450,28699657,15919560,40278906
Kyrgyzstan-2014,Kyrgyzstan,2014,14.262992388170257,84127679,Lower middle income,Europe & Central Asia,3.33,No,5898319,0,7012863,303576,41974,3029232,14262011,24001181,19535567,15941275
Kyrgyzstan-2015,Kyrgyzstan,2015,12.837875186483172,77051412,Lower middle income,Europe & Central Asia,3.33,No,6001882,1249841,7722863,316137,191326,5178312,7880658,17762049,30899097,5851129
Kyrgyzstan-2016,Kyrgyzstan,2016,12.241088221730482,74774210,Lower middle income,Europe & Central Asia,3.33,No,6108461,842584,5511383,109554,0,5163472,8074224,15514204,34459990,5098799
Kyrgyzstan-2017,Kyrgyzstan,2017,10.300637814303162,64071502,Lower middle income,Europe & Central Asia,4.17,No,6220149,975796,6250862,164795,0,9475023,10459779,17085204,16797500,2862543
Kyrgyzstan-2018,Kyrgyzstan,2018,9.386127165260216,59524303,Lower middle income,Europe & Central Asia,4.17,No,6341732,0,5358323,107477,118464,8243355,12091150,16715250,15628748,1261536
Kyrgyzstan-2019,Kyrgyzstan,2019,7.865466693665803,51078616,Lower middle income,Europe & Central Asia,1.67,No,6494035,924339,6218969,87939,0,6505964,10492633,8241340,16697371,1910061
Kyrgyzstan-2020,Kyrgyzstan,2020,8.305068666785012,55346132,Lower middle income,Europe & Central Asia,1.67,No,6664139,5148162,5669969,182289,0,7383836,11485348,7538219,15805408,2132901
Kyrgyzstan-2021,Kyrgyzstan,2021,8.12657646575504,55427136,Lower middle income,Europe & Central Asia,1.67,Yes,6820478,1743989,5603469,195804,246920,8777243,15898345,8490102,10025751,4445513
Kyrgyzstan-2022,Kyrgyzstan,2022,8.13749944650412,56602721,Lower middle income,Europe & Central Asia,1.67,Yes,6955788,371218,5263015,91503,9412,7656789,12817411,7383194,16127347,6882832
Kyrgyzstan-2023,Kyrgyzstan,2023,9.393356202679998,66444046,Lower middle income,Europe & Central Asia,1.67,No,7073515,41997,6219563,187500,0,9669445,21610654,6474752,17848646,4391489
Kyrgyzstan-2024,Kyrgyzstan,2024,6.546726562685908,47044836,Lower middle income,Europe & Central Asia,,No,7186009,0,6059041,169218,0,6233036,16477903,3852834,11686064,2566740
Laos-2000,Laos,2000,0.0,0,Lower middle income,East Asia & Pacific,0.83,No,5431212,0,0,0,0,0,0,0,0,0
Laos-2001,Laos,2001,1.7601928250422623,9718873,Lower middle income,East Asia & Pacific,0.83,No,5521482,0,0,204353,16414,0,0,974380,6893828,1629898
Laos-2002,Laos,2002,2.1707574629898154,12179877,Lower middle income,East Asia & Pacific,0.83,No,5610888,0,0,39782,42002,1131336,0,1999767,6787053,2179937
Laos-2003,Laos,2003,1.886447131378067,10748872,Lower middle income,East Asia & Pacific,0.83,No,5697945,0,0,0,106823,1121445,402725,2106891,4593700,2417288
Laos-2004,Laos,2004,1.0088693057747606,5832904,Lower middle income,East Asia & Pacific,0.83,No,5781625,0,0,77387,227807,159610,1586372,1176981,808143,1796604
Laos-2005,Laos,2005,1.4732364112041132,8647195,Lower middle income,East Asia & Pacific,0.83,No,5869523,0,0,150203,186265,33045,1706406,1153795,1872689,3544792
Laos-2006,Laos,2006,0.9653223101690368,5756410,Lower middle income,East Asia & Pacific,0.83,No,5963200,0,0,0,129008,0,1004020,619651,0,4003731
Laos-2007,Laos,2007,0.4802971680760129,2908793,Lower middle income,East Asia & Pacific,0.83,No,6056236,0,0,0,325208,68223,170905,352936,367402,1624119
Laos-2008,Laos,2008,0.6694868684490034,4116654,Lower middle income,East Asia & Pacific,0.83,No,6148969,0,0,0,12483,292837,1355983,155582,554279,1745490
Laos-2009,Laos,2009,1.5811459548625186,9868947,Lower middle income,East Asia & Pacific,0.83,No,6241642,0,11620,150062,465838,493714,4046916,43224,2904726,1752847
Laos-2010,Laos,2010,2.7263186129127086,17269031,Lower middle income,East Asia & Pacific,0.83,No,6334194,0,126732,4387701,815188,325832,4127774,995247,1725536,4765021
Laos-2011,Laos,2011,2.416694701233469,15531106,Lower middle income,East Asia & Pacific,0.83,No,6426590,0,75530,2263519,229174,166246,4282234,1458323,1236747,5819333
Laos-2012,Laos,2012,1.558796179401127,10161758,Lower middle income,East Asia & Pacific,0.83,No,6518978,288361,295175,365297,314545,118065,3758008,2001371,1149108,1871828
Laos-2013,Laos,2013,3.065372847803123,20266357,Lower middle income,East Asia & Pacific,0.83,No,6611384,0,204578,399159,910124,63384,11855993,1883501,1069572,3880046
Laos-2014,Laos,2014,2.957235911182931,19822858,Lower middle income,East Asia & Pacific,0.83,No,6703171,0,413429,476388,224847,0,4106905,966064,2017329,11617896
Laos-2015,Laos,2015,3.4988832848524143,23798162,Lower middle income,East Asia & Pacific,0.83,No,6801645,0,463050,254814,226039,262830,10090092,2592306,2496492,7412539
